611 # number of quadratic nodes on outer solid boundary
294 # number of facets on outer solid boundary
217.071 123.109 32.3922 0
218.865 125.21 31.9716 1
215.275 125.488 31.4909 2
220.043 122.688 31.742 3
234.257 132.306 28.3249 4
231.509 133.579 29.6646 5
231.638 130.55 29.8609 6
237.578 123.315 22.6293 7
234.617 122.449 20.1518 8
235.591 125.444 20.6737 9
217.204 120.742 22.3563 11
213.374 121.57 24.0174 12
216.003 123.544 22.1119 13
227.468 148.61 31.3273 14
221.967 147.105 31.6134 15
225.284 144.423 31.9399 16
234.028 135.341 27.4356 17
213.629 124.52 23.8112 18
221.11 127.436 30.9795 19
221.822 124.568 29.9007 20
213.865 129.227 23.5056 21
215.328 131.325 21.6734 22
216.825 128.274 20.9783 23
213.869 132.26 24.8307 24
234.184 137.184 21.5024 25
235.112 134.236 21.8954 26
232.593 134.769 19.1176 27
219.265 130.26 20.2027 28
233.45 127.252 19.6249 29
236.06 128.185 21.5114 30
213.336 130.021 27.1648 31
222.891 126.393 27.5395 32
223.106 128.216 25.0682 33
222.235 125.737 23.7588 34
220.949 127.865 21.8506 35
237.057 128.892 24.182 36
236.109 131.158 22.5277 37
222.286 121.796 28.9018 38
218.203 144.248 29.6572 39
215.934 141.798 26.5773 40
217.608 139.114 30.1192 41
215.238 138.133 26.395 42
215.7 139.756 22.9626 43
228.701 131.283 29.2122 44
229.777 154.251 29.9658 45
222 154.38 31.5106 46
222.24 141.414 31.9792 47
216.966 127.786 31.8108 48
232.44 145.359 19.4374 49
233.081 149.938 20.5596 50
233.366 148.181 24.7993 51
233.647 143.506 24.9265 52
233.196 153.865 24.7625 53
231.944 153.305 18.3884 54
235.049 135.963 24.487 55
225.548 152.958 15.132 56
223.202 148.734 15.7684 57
219.962 153.022 16.2832 58
234.171 138.872 25.6376 59
214.814 126.284 22.4577 60
235.643 133.469 25.3151 61
231.66 125.053 30.2683 62
230.553 122.204 29.7568 63
234.705 123.203 30.0812 64
237.494 126.355 23.7127 66
237.694 123.707 27.234 67
236.83 127.628 26.8845 68
236.295 130.677 26.3617 69
231.092 121.6 20.4243 70
228.233 121.157 23.2795 71
228.234 134.522 30.1551 73
222.652 123.645 26.112 74
216.466 153.401 20.3136 75
217.943 148.97 18.3332 76
221.248 120.74 24.2315 78
231.312 137.714 18.4273 79
229.143 128.717 29.2533 80
216.936 133.587 20.3611 81
221.495 132.346 19.7991 82
218.208 136.91 19.4547 83
231.663 137.21 29.316 84
227.24 129.307 27.3339 85
227.442 137.772 17.2839 86
229.582 141.152 17.3048 87
231.464 150.218 28.3867 88
234.636 129.312 28.9682 89
227.335 124.303 25.9056 90
228.847 124.34 28.6568 91
227.833 126.77 27.7801 92
216.687 153.938 26.2475 93
228.783 139.162 30.8531 95
222.6 135.48 18.3261 96
212.866 126.808 25.681 97
220.287 122.958 22.489 98
221.692 135.805 32.1209 100
225.535 137.439 31.7313 101
225.193 133.032 30.0629 102
226.593 131.471 27.8371 103
229.243 149.062 16.6104 104
229.452 126.624 19.7073 105
231.641 129.49 18.6751 106
216.083 149.524 23.5447 107
214.804 133.855 22.9915 108
217.414 141.486 19.7611 109
221.318 139.335 17.6602 110
215.099 130.438 30.3437 113
213.856 127.739 29.5642 114
228.047 129.787 19.609 115
230.249 132.148 18.3535 116
216.59 145.576 21.1177 117
214.544 135.04 25.7456 118
220.784 144.162 16.9863 119
217.921 135.438 31.2142 120
231.544 145.982 28.8009 121
226.708 127.327 25.1871 122
212.176 122.444 27.3203 124
213.681 123.134 30.9812 125
212.813 125.147 28.7449 126
229.413 123.639 20.7033 127
227.275 125.072 22.5756 128
232.271 124.477 19.7041 129
221.547 129.908 31.139 130
223.085 128.912 28.604 131
223.245 131.4 30.4041 132
219.909 132.62 32.0234 134
231.762 141.411 28.8993 135
218.638 125.628 21.4004 136
218.481 130.165 31.9323 137
226.785 144.77 16.316 138
215.366 136.369 22.7934 139
212.612 124.142 25.8431 142
228.255 121.513 27.0999 143
229.625 126.521 29.5234 144
214.466 132.936 28.124 145
224.19 130.473 26.4451 146
217.909 149.206 28.5814 147
226.055 129.877 24.7205 148
225.004 140.737 16.7773 149
224.404 137.636 17.4713 150
229.013 134.871 17.9711 151
233.45 140.713 20.7828 153
234.495 129.607 20.1244 154
215.932 142.97 23.2428 155
224.485 132.542 19.8753 156
231.959 127.777 30.1246 157
234.942 126.234 29.4314 158
228.639 143.479 31.0473 159
226.133 141.192 31.8174 160
226.743 128.233 22.1938 162
225.951 130.582 21.5186 163
215.731 135.729 28.8928 164
216.522 133.054 30.8067 165
222.649 129.866 22.5737 166
224.094 130.969 22.6325 167
227.037 132.313 19.0585 168
233.814 131.975 19.6539 169
225.768 134.982 18.119 170
216.265 145.706 25.6756 171
230.803 124.011 19.9875 297
231.669 123.044 19.9788 298
230.208 122.616 20.5619 300
233.555 144.508 22.1353 309
231.519 126.836 19.2772 315
234.027 134.567 20.343 339
237.62 124.87 23.1856 351
215.343 133.064 29.5455 356
214.66 131.747 29.2705 357
215.816 131.762 30.5921 359
231.813 140.921 18.6468 374
231.166 143.297 18.0604 375
232.943 143.04 20.1468 377
224.242 132.217 30.0971 380
235.259 135.132 23.2003 392
225.716 142.803 31.902 401
223.792 142.898 32.0464 402
224.225 141.273 32.061 404
232.696 147.118 26.9443 411
232.613 149.221 26.745 412
231.49 148.118 28.6053 414
233.394 128.574 29.7781 418
234.673 135.675 26.044 428
234.886 134.438 26.4311 429
235.306 134.704 24.9002 431
213.984 130.307 28.8621 434
237.399 127.041 25.3532 471
237.253 125.709 27.0634 472
237.878 125.053 25.4749 473
213.964 132.689 26.5288 477
235.116 132.966 26.9343 482
235.343 131.555 27.4262 483
235.938 132.088 25.8188 485
232.152 132.105 18.6819 504
232.86 130.764 18.9634 505
230.892 130.851 18.5 507
223.692 136.55 31.9951 514
228.764 141.319 30.9921 531
227.388 142.337 31.5153 532
227.501 140.169 31.4445 534
217.951 124.201 32.1916 537
220.001 126.342 31.5891 543
220.577 124.875 31.2245 544
221.483 126 30.3899 546
222.175 122.17 25.092 548
235.28 128.883 20.7643 555
229.433 121.214 21.5656 559
228.737 122.318 21.8188 560
226.315 130.543 26.3811 565
226.487 129.714 26.069 566
226.907 130.519 27.384 568
221.32 128.678 31.0049 571
222.277 128.14 29.7974 572
222.496 129.304 29.92 573
232.428 152.049 26.7221 590
233.235 150.991 24.7961 591
227.342 134.872 17.9864 619
227.734 122.902 26.4626 624
228.483 122.922 27.9449 625
227.906 124.324 27.3798 627
234.879 127.745 20.3699 636
231.098 123.621 30.0945 646
222.056 144.258 31.8024 648
223.687 145.808 31.9413 650
222.954 142.439 16.6725 659
223.158 140.006 17.1185 660
221.036 141.718 17.2791 661
219.726 135.753 31.8803 668
230.68 152.208 29.1376 683
228.612 151.41 30.7327 684
229.679 149.394 30.1329 686
224.115 130.829 28.3607 690
224.725 131.477 28.3171 691
227.551 128.104 27.5094 697
228.4 127.747 28.5447 698
228.057 129.039 28.3282 700
216.111 145.656 23.392 717
226.26 148.82 15.7028 723
227.742 127.362 20.7223 728
227.239 128.917 20.8 729
228.645 128.219 19.6515 731
222.241 130.904 21.0773 734
223.091 131.393 21.1195 735
223.437 130.564 22.7579 737
234.071 137.113 26.6095 741
234.882 124.769 29.7452 747
226.026 132.27 28.7656 752
225.28 131.24 27.1203 753
212.467 124.692 27.2572 756
224.03 130.562 24.4808 760
231.521 132.061 29.7791 765
233.106 131.463 29.3526 766
232.974 133.002 29.1146 768
215.046 137.282 24.5654 782
223.144 127.314 26.2872 785
223.363 128.516 26.849 786
223.01 127.69 28.0821 788
222.718 127.067 24.4468 791
222.859 126.058 25.6584 793
226.422 128.814 24.9422 796
226.907 128.343 26.3065 798
238.18 123.56 24.9123 801
212.367 123.316 26.5165 803
228.222 124.313 21.4911 807
227.856 121.24 25.1976 809
228.045 146.88 16.3586 819
236.827 125.956 21.991 839
232.582 128.281 19.1286 865
233.253 129.546 19.2275 866
234.05 128.403 19.84 868
232.976 134.537 28.7845 879
234.153 133.843 27.897 880
219.7 148.177 30.4195 890
230.712 127.184 29.9997 895
215.064 128.741 21.9897 901
214.533 130.27 22.546 902
215.964 129.802 21.1867 904
227.153 127.059 26.5288 920
227.468 131.453 28.4928 923
216.508 149.229 20.7972 929
227.521 122.674 24.6455 932
216.564 138.344 20.955 940
216.416 140.601 21.2959 941
217.751 139.192 19.5935 942
214.659 124.005 22.8042 944
214.172 125.416 23.1597 945
215.385 124.923 22.2016 947
223.496 136.581 17.8549 961
218.224 144.824 18.5947 969
217.164 147.236 19.6965 970
219.265 146.527 17.5211 972
224.203 131.545 21.2499 974
223.105 132.408 20.0273 976
215.838 141.37 23.1312 979
215.621 140.814 24.7778 980
215.777 142.37 24.8942 981
214.937 135.429 27.3927 985
215.746 127.244 21.653 989
214.26 127.744 22.9213 991
225.44 135.124 31.2353 995
225.815 139.361 31.8267 997
227.21 138.283 31.3862 998
226.986 143.942 31.6271 1007
236.729 128.571 22.7469 1016
222.301 126.877 29.3617 1020
236.588 129.136 26.6747 1025
235.616 130.028 27.8169 1026
235.891 128.5 28.0575 1028
217.021 125.368 32.0547 1030
216.18 124.338 32.0875 1031
215.275 138.998 24.6611 1037
225.304 130.669 23.6052 1044
225.062 130.978 22.2111 1045
225.829 130.084 23.1531 1046
219.758 138.097 18.4495 1048
219.21 140.363 18.3599 1049
228.096 146.051 31.1972 1051
230.183 144.755 30.1165 1052
229.668 147.332 30.2944 1053
219.143 127.635 31.8664 1057
236.074 126.987 28.3054 1068
236.439 125.01 28.5064 1069
233.454 149.021 22.6824 1096
233.433 151.96 22.6072 1097
232.613 151.609 19.4821 1099
233.322 153.68 21.4719 1100
220.219 128.955 20.9636 1102
214.307 133.054 23.877 1107
214.943 132.618 22.3212 1108
214.355 131.842 23.1575 1110
216.116 132.43 20.9729 1112
218.002 131.902 19.9942 1113
217.065 130.787 20.4675 1115
224.87 151.491 31.8602 1118
226.157 154.341 31.7389 1119
228.292 125.548 28.2024 1128
227.488 125.527 26.9123 1129
214.457 129.065 29.9923 1131
213.477 128.861 28.399 1132
227.858 130.241 28.3471 1135
212.611 126.029 27.2647 1156
212.767 125.453 25.7751 1157
226.354 131.291 20.2071 1159
215.673 139.953 26.4905 1160
216.149 138.709 28.4303 1161
216.517 140.481 28.4728 1162
214.81 135.752 24.2685 1172
216.686 135.622 30.1245 1175
236.684 130.083 23.3478 1184
236.123 129.676 21.9596 1185
221.979 150.681 31.5587 1190
224.744 147.873 31.8892 1191
236.852 129.869 25.274 1199
221.002 123.675 30.9203 1204
221.418 122.239 30.6179 1205
222.102 123.256 29.4511 1207
214.924 136.562 26.0494 1210
227.965 133.548 18.3034 1220
215.168 127.827 31.0031 1234
219.654 151.801 30.2599 1241
213.291 129.69 25.2895 1244
219.044 127.908 20.9427 1247
213.279 128.002 24.5431 1256
213.009 128.406 26.463 1257
232.785 147.63 20.0352 1259
