611 # number of quadratic FSI nodes
294 # number of FSI facets
217.162 122.979 31.4049 0
218.633 125.125 31.0026 1
215.741 125.302 30.626 2
219.497 122.639 30.9057 3
233.607 132.064 27.6042 4
231.213 133.531 28.7107 5
231.558 130.458 28.8684 6
236.705 123.239 23.1109 7
234.308 122.523 21.0998 8
234.996 125.399 21.476 9
217.201 121.009 23.32 11
214.131 121.624 24.6685 12
216.321 123.688 23.049 13
227.134 148.55 30.3867 14
222.246 147.037 30.6555 15
225.176 144.383 30.9466 16
233.246 135.121 26.8518 17
214.419 124.506 24.4239 18
220.531 127.535 30.1703 19
220.99 124.593 29.3465 20
214.737 129.172 23.9927 21
216.027 131.312 22.3885 22
217.121 128.441 21.9188 23
214.834 132.062 25.0038 24
233.294 136.991 21.9155 25
234.216 134.017 22.2821 26
232.042 134.699 19.9494 27
219.218 130.544 21.1604 28
233.108 127.338 20.5608 29
235.278 128.077 22.1252 30
214.304 129.826 27.0081 31
221.914 126.533 27.3753 32
222.179 128.508 25.303 33
221.398 125.915 24.2767 34
220.406 128.145 22.6424 35
236.086 128.671 24.273 36
235.196 130.942 22.8731 37
221.327 121.918 28.6474 38
218.905 144.129 28.9546 39
216.888 141.655 26.3155 40
218.26 138.939 29.3819 41
216.204 137.94 26.2198 42
216.653 139.675 23.2533 43
229.08 131.471 28.3063 44
229.198 154.176 29.1541 45
222.29 154.294 30.5574 46
222.412 141.376 30.9949 47
217.2 127.688 30.8435 48
231.618 145.357 20.0067 49
232.151 149.939 20.9267 50
232.382 148.155 24.6249 51
232.666 143.401 24.7611 52
232.22 153.772 24.5634 53
231.173 153.279 19.0242 54
234.087 135.7 24.4185 55
225.413 153.025 16.1207 56
223.353 148.858 16.7491 57
220.444 153.102 17.1556 58
233.225 138.684 25.3725 59
215.438 126.355 23.2357 60
234.705 133.186 25.1152 61
231.814 125.051 29.2803 62
231 122.315 28.8693 63
234.412 123.142 29.1269 64
236.532 126.196 23.9339 66
236.791 123.536 26.8394 67
235.941 127.419 26.4763 68
235.395 130.393 26.032 69
231.419 121.856 21.334 70
229.112 121.48 23.6295 71
228.104 134.814 29.2076 73
221.675 123.803 26.2575 74
217.409 153.409 20.645 75
218.688 149.061 18.9942 76
220.466 121.055 24.7691 78
230.795 137.725 19.2833 79
229.654 128.745 28.3942 80
217.474 133.601 21.2038 81
221.441 132.827 20.6744 82
218.765 137.01 20.2794 83
231.099 137.151 28.4922 84
228.039 129.533 26.7772 85
227.357 137.949 18.2645 86
229.183 141.2 18.2207 87
230.686 150.166 27.76 88
234.07 129.109 28.169 89
228.291 124.492 25.6797 90
229.555 124.452 27.9599 91
228.652 126.871 27.2157 92
217.613 153.874 25.8757 93
228.383 139.23 29.9391 95
222.773 135.824 19.2492 96
213.842 126.692 25.8655 97
219.795 123.194 23.3269 98
221.669 135.865 31.1229 100
225.333 137.604 30.7659 101
224.885 133.592 29.2937 102
226.877 132.127 27.1377 103
228.784 149.146 17.4946 104
229.861 126.872 20.5858 105
231.503 129.623 19.6565 106
217.083 149.521 23.5452 107
215.694 133.684 23.4148 108
218.175 141.517 20.4096 109
221.629 139.511 18.594 110
215.78 130.249 29.6359 113
214.676 127.553 29.0223 114
228.557 130.111 20.406 115
230.202 132.275 19.3443 116
217.511 145.581 21.5072 117
215.514 134.799 25.7127 118
221.193 144.278 17.8915 119
218.387 135.267 30.346 120
230.789 145.914 28.1485 121
227.674 127.521 25.0184 122
213.172 122.357 27.3138 124
214.399 122.97 30.3049 125
213.741 124.952 28.4274 126
229.95 123.914 21.5007 127
228.177 125.309 22.9366 128
232.269 124.609 20.6953 129
221.039 130.113 30.3023 130
222.205 129.227 28.2473 131
222.639 131.767 29.6987 132
219.89 132.649 31.024 134
231.042 141.349 28.2084 135
218.506 125.826 22.3717 136
218.566 130.162 30.9359 137
226.609 144.868 17.2955 138
216.27 136.215 23.1914 139
213.578 124.058 26.0894 142
229.144 121.714 26.6884 143
230.128 126.552 28.6595 144
215.359 132.67 27.7613 145
223.629 131.281 26.2653 146
218.706 149.133 27.9822 147
226.775 130.561 24.6026 148
225.046 140.884 17.7656 149
224.515 137.87 18.4372 150
228.921 135.043 18.9519 151
232.559 140.627 21.2291 153
233.867 129.577 20.9021 154
216.915 142.891 23.4067 155
224.662 133.202 20.6052 156
231.953 127.687 29.1287 157
234.441 126.075 28.5808 158
228.209 143.46 30.1447 159
225.938 141.217 30.8369 160
227.626 128.545 22.5444 162
226.557 131.232 21.9775 163
216.558 135.492 28.3835 164
217.097 132.871 30.0095 165
222.004 130.402 23.1181 166
224.096 131.885 23.0346 167
