-3.56643
-8.48996e-05 3.18011e-06
7.28153e-07 3.02478e-07
-0.00016619 -1.93156e-06
6.39099e-06 -5.68408e-07
-0.000251522 -2.42901e-05
1.59763e-05 7.97886e-07
-0.000300284 -4.11546e-05
2.32293e-05 9.53512e-07
-0.000343507 -6.07141e-05
3.20296e-05 2.54797e-06
-0.000352004 -9.27786e-05
4.73025e-05 5.13271e-06
-0.000374173 -0.000109304
5.75244e-05 8.54116e-06
-0.000394265 -0.000124085
6.95632e-05 1.09569e-05
-0.000239864 -1.52653e-05
1.05852e-05 2.04517e-07
-0.000308083 -3.3042e-05
2.09584e-05 9.89945e-07
-0.000382099 -8.09868e-05
4.29903e-05 4.78961e-06
-0.000415885 -0.000101547
5.50268e-05 7.39163e-06
-0.000413889 -0.00013749
8.17149e-05 1.3691e-05
-0.000431768 -0.000149456
9.42876e-05 1.73046e-05
-0.000366793 -0.000137667
8.16313e-05 1.54426e-05
-0.000380722 -0.000146377
9.33925e-05 1.73051e-05
-0.000393424 -0.000154685
0.000104857 2.03673e-05
-0.000351964 -0.0001534
0.000118892 2.15035e-05
-0.000361024 -0.000158116
0.000127591 2.70183e-05
-0.0003708 -0.000161731
0.000139072 2.96478e-05
-0.000405269 -0.000162074
0.000116761 2.35552e-05
-0.000416052 -0.000168713
0.000130206 2.60363e-05
-0.000381145 -0.000164162
0.000152268 3.18588e-05
-0.000394523 -0.000165206
0.000162728 3.61179e-05
-0.000367107 -5.59633e-05
2.97753e-05 3.08231e-06
-0.000420526 -7.92335e-05
4.47854e-05 5.22566e-06
-0.000446019 -0.000120713
6.85881e-05 1.04691e-05
-0.000471867 -0.000138963
8.26263e-05 1.39883e-05
-0.00044697 -0.000161143
0.000107467 2.0624e-05
-0.000461254 -0.000170635
0.000122945 2.34811e-05
-0.000465349 -0.000104048
5.7105e-05 8.49037e-06
-0.000505153 -0.000126457
7.53503e-05 1.20712e-05
-0.000494549 -0.000155075
9.83075e-05 1.77037e-05
-0.000514801 -0.000169143
0.000114798 2.13682e-05
-0.000477704 -0.000177192
0.000138852 2.66018e-05
-0.000492689 -0.000182884
0.000154387 3.07242e-05
-0.000429205 -0.000172775
0.000144789 2.86124e-05
-0.000441342 -0.000176668
0.000159213 3.18913e-05
-0.000408443 -0.000173403
0.000194039 3.87064e-05
-0.000451492 -0.000180819
0.000172988 3.55314e-05
-0.000461419 -0.000184281
0.000189438 3.76172e-05
-0.000439609 -0.000169137
0.000224398 4.38327e-05
-0.000329221 -0.000152725
0.000147598 3.37546e-05
-0.00033851 -0.000154257
0.000160664 3.40484e-05
-0.000347826 -0.000155748
0.00017303 3.60615e-05
-0.000306213 -0.000143213
0.000182706 3.59642e-05
-0.000313744 -0.000145013
0.000190372 4.22296e-05
-0.000320799 -0.000146928
0.000202342 4.39253e-05
-0.000356743 -0.000157428
0.00018546 3.84399e-05
-0.000330469 -0.000146532
0.000216326 4.42831e-05
-0.000338714 -0.000147928
0.000230456 4.58007e-05
-0.000282803 -0.000131632
0.000205208 4.9045e-05
-0.000290749 -0.000131774
0.000219144 4.80152e-05
-0.0002985 -0.00013226
0.000231363 4.96456e-05
-0.000259475 -0.000117527
0.000238632 4.71236e-05
-0.000265087 -0.000119022
0.000244426 5.49196e-05
-0.000271366 -0.000119635
0.000255694 5.67608e-05
-0.000305603 -0.000133432
0.000242947 5.2071e-05
-0.0002792 -0.000118955
0.000270809 5.63192e-05
-0.000287911 -0.00011763
0.000280811 6.00321e-05
-0.000359005 -0.000147064
0.000257437 5.05513e-05
-0.000376151 -0.000148066
0.000289207 5.38713e-05
-0.000300924 -0.000117909
0.000311944 5.99134e-05
-0.000312957 -0.000118545
0.000342991 6.12977e-05
-0.000537028 -0.000148696
9.03599e-05 1.61679e-05
-0.000566191 -0.000166467
0.000111932 2.03578e-05
-0.000533706 -0.000180278
0.000132543 2.52666e-05
-0.000550238 -0.000189874
0.00015044 2.91699e-05
-0.000504489 -0.000189165
0.000170126 3.42386e-05
-0.000517141 -0.000193083
0.000189693 3.65741e-05
-0.000589806 -0.000182767
0.000129102 2.46001e-05
-0.000612374 -0.000194187
0.000153065 2.91792e-05
-0.000566104 -0.000196938
0.000170337 3.2921e-05
-0.000581978 -0.00020216
0.000191142 3.62883e-05
-0.000533596 -0.000194216
0.000209913 3.91746e-05
-0.000549412 -0.000195256
0.00022964 4.28292e-05
-0.000476465 -0.00018396
0.000208588 3.92568e-05
-0.000490437 -0.000184386
0.000226842 4.23195e-05
-0.000455235 -0.000175153
0.000261 4.78146e-05
-0.000501786 -0.000185965
0.000243687 4.59633e-05
-0.000512993 -0.000187144
0.000264252 4.77436e-05
-0.000489758 -0.000169265
0.000298459 5.23272e-05
-0.000630852 -0.000204674
0.000172453 3.31159e-05
-0.000650882 -0.000210316
0.000199906 3.74137e-05
-0.000598491 -0.000205104
0.000213534 3.97632e-05
-0.000614525 -0.000207394
0.000236406 4.30105e-05
-0.000562483 -0.000197202
0.000249886 4.57983e-05
-0.000576905 -0.000197624
0.00027497 4.77315e-05
-0.000668673 -0.000215578
0.000221809 4.07579e-05
-0.000689021 -0.000216833
0.000252591 4.50057e-05
-0.000631508 -0.000208114
0.000262076 4.62082e-05
-0.000649604 -0.000208254
0.000288787 4.90553e-05
-0.000595591 -0.000196093
0.000300489 5.00806e-05
-0.000613254 -0.0001949
0.000325934 5.32911e-05
-0.000530429 -0.000184959
0.000288537 4.89804e-05
-0.000546294 -0.000183748
0.000311653 5.17255e-05
-0.000505507 -0.000172668
0.000344887 5.53627e-05
-0.000558773 -0.000183764
0.000333105 5.49826e-05
-0.000571576 -0.000183379
0.000359635 5.64994e-05
-0.00054463 -0.000164873
